Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
230,,23.6492,42.4652,,42.7399,,
231,,23.7255,40.6685,,46.7072,,
232,,22.3312,40.3519,,43.5486,,
233,,22.3427,40.9164,,40.0009,,
234,,21.9202,40.5006,,40.0162,,
235,,23.1609,41.5993,,42.9840,,
236,,23.1161,41.5840,,41.8549,,
237,,24.8623,41.4009,,40.7486,,
238,,25.1675,41.7671,,41.5726,,
239,,24.8127,47.9088,,40.9775,,
240,,24.4875,63.9305,,40.4511,,
241,,25.1970,40.8592,,40.0085,,
242,,24.5342,41.5802,,42.2211,,
243,,24.5390,43.6859,,48.6069,,
244,,25.4889,44.9104,,62.5076,,
245,,26.2795,43.9529,,38.8565,,
246,,26.0439,42.1143,,40.5426,,
247,,24.9806,42.9649,,41.1758,,
248,,24.6954,45.5818,,39.5432,,
249,,25.1207,47.0276,,40.7944,,
250,,24.2004,45.2499,,39.7110,,
251,,25.7263,42.3317,,39.7186,,
252,,24.3492,41.4887,,40.1535,,
253,,25.7416,42.0342,,42.1295,,
254,,24.8632,42.6636,,47.5693,,
255,,25.9171,41.7175,,49.0723,,
256,,24.3092,40.7867,,41.5115,,
257,,24.3082,41.1987,,40.1917,,
258,,24.1680,47.7371,,39.4516,,
259,,23.7236,63.2286,,39.5966,,
260,,24.5695,41.8243,,39.6576,,
261,,25.6767,41.9846,,43.4723,,
262,,25.0406,43.1404,,46.4249,,
263,,24.0126,41.9769,,60.0128,,
264,,22.7156,42.8391,,39.5279,,
265,,21.6761,42.2936,,40.3366,,
266,,22.1176,40.7219,,39.4135,,
267,,24.1308,41.2407,,42.1295,,
268,,24.0049,42.3088,,39.6195,,
269,,25.6319,41.8510,,40.2756,,
270,,23.9344,45.3186,,40.0238,,
271,,25.2037,47.4968,,43.1290,,
272,,22.3541,46.1655,,41.8091,,
273,,22.9693,42.7551,,39.5355,,
274,,22.3007,41.9045,,39.7034,,
275,,21.4081,41.4887,,41.7786,,
276,,21.9507,41.5344,,39.3524,,
277,,21.5035,49.2744,,44.4641,,
278,,21.3242,63.9000,,48.4924,,
279,,22.8577,41.8129,,45.3339,,
280,,21.4882,41.6527,,42.1753,,
281,,22.0652,42.1677,,46.5088,,
282,,21.5998,41.9617,,59.2651,,
283,,22.4333,41.0500,,38.8413,,
284,,21.7543,41.3704,,38.4293,,
285,,21.7743,41.8282,,40.7486,,
286,,21.4911,42.4233,,45.5856,,
287,,21.5502,42.3050,,41.9083,,
288,,21.6665,42.3164,,40.5273,,
289,,21.5473,40.6075,,40.9393,,
290,,21.7362,40.9813,,38.5132,,
291,,21.8430,43.9682,,39.0930,,
292,,21.1239,43.0908,,40.6342,,
293,,20.9484,46.4554,,39.2532,,
294,,21.4300,47.9317,,39.4440,,
295,,20.8950,43.8614,,39.9551,,
296,,21.5826,53.7834,,42.2440,,
297,,21.9822,84.7549,,42.0075,,
298,,22.1100,85.3233,,40.0391,,
299,,22.9759,87.3909,,41.0996,,
300,,22.2817,87.6770,,49.3469,,
301,,22.4533,71.3043,,68.1000,,
302,,21.7705,40.3328,,41.8167,,
303,,22.0194,40.2145,,43.1976,,
304,,21.7199,41.1835,,42.7475,,
305,,22.0003,40.3786,,41.1835,,
306,,21.8296,40.3137,,40.5884,,
307,,22.2759,42.5224,,40.0925,,
308,,22.4180,42.5224,,38.6429,,
309,,24.6286,41.9884,,39.9857,,
310,,24.4474,43.7241,,39.9780,,
311,,25.7111,44.9295,,40.1840,,
312,,25.0206,47.0619,,42.8238,,
