Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
295,,20.5803,35.4385,,35.1715,,
296,,19.5055,31.8070,,37.4146,,
297,,19.6638,31.5361,,37.5671,,
298,,23.9248,35.6255,,44.0216,,
299,,18.8150,31.9786,,48.0957,,
300,,19.5179,38.6086,,34.2102,,
301,,19.8956,50.1595,,36.1481,,
302,,18.9238,32.0168,,34.3323,,
303,,21.9479,31.9595,,35.7513,,
304,,19.4702,35.9497,,36.8958,,
305,,17.6325,32.5012,,34.9121,,
306,,17.7479,31.0822,,33.9661,,
307,,18.0693,34.8473,,33.9203,,
308,,21.3184,31.6658,,36.5906,,
309,,17.4437,31.8527,,35.3851,,
310,,17.3063,35.9726,,34.8206,,
311,,17.5915,32.0664,,37.8265,,
312,,17.4913,32.0702,,36.0260,,
313,,22.5630,36.5028,,35.6445,,
314,,18.9753,32.9628,,36.3159,,
315,,20.1731,32.2228,,35.4614,,
316,,20.0033,36.3960,,34.7595,,
317,,22.7490,33.5770,,34.4391,,
318,,19.4264,32.1121,,34.2102,,
319,,19.6037,36.3274,,37.0331,,
320,,22.9893,31.6086,,35.9345,,
321,,24.6687,31.4255,,42.0380,,
322,,20.0968,35.6331,,47.4091,,
323,,19.5494,32.0358,,35.1105,,
324,,18.0302,38.9481,,35.5377,,
325,,19.3825,58.3305,,36.5753,,
326,,26.0487,36.9644,,37.1094,,
327,,18.0025,35.9917,,34.1339,,
328,,17.4856,35.5187,,34.3781,,
329,,17.3998,33.0429,,35.2936,,
330,,17.8843,31.6887,,37.0331,,
331,,22.1043,35.5568,,37.3230,,
332,,18.4431,31.5628,,35.9497,,
333,,17.3502,31.8184,,34.6527,,
334,,17.3340,35.4576,,36.8805,,
335,,18.1685,31.9710,,34.9274,,
336,,21.5569,31.5590,,34.3628,,
337,,17.3426,35.8543,,35.7361,,
338,,17.5953,31.6429,,36.2701,,
339,,18.1980,31.6849,,34.8206,,
340,,17.8175,35.2745,,34.3933,,
341,,21.7934,31.8527,,34.8969,,
342,,17.7336,32.7110,,35.3546,,
343,,18.4765,37.1018,,35.6140,,
344,,17.5333,32.5890,,34.6527,,
345,,17.3664,31.6505,,42.2974,,
346,,23.4318,36.8881,,47.2717,,
347,,17.9882,31.4789,,34.7900,,
348,,17.5667,37.7693,,35.5377,,
349,,17.3950,50.9453,,34.5764,,
350,,17.6344,31.9786,,34.9731,,
351,,21.1163,68095.8400,,34.5001,,
352,,17.2672,38.4522,,35.6140,,
353,,18.0302,32.0969,,34.6222,,
354,,17.7355,36.8500,,35.9802,,
355,,18.0779,35.9497,,36.0565,,
356,,21.6312,31.4407,,34.2407,,
357,,17.9424,32.3105,,34.6527,,
358,,17.6048,36.6516,,35.6903,,
359,,18.1961,32.0587,,34.1187,,
360,,17.8452,31.8527,,34.3933,,
361,,21.4119,35.7056,,34.5306,,
362,,18.2753,31.6467,,35.2783,,
363,,18.6052,31.6086,,36.5753,,
364,,17.7469,35.9497,,35.9345,,
365,,17.8442,31.8298,,34.7900,,
366,,21.6665,31.5323,,34.0729,,
367,,18.2667,35.8429,,38.3911,,
368,,19.7735,31.5170,,37.8113,,
369,,17.5962,30.8151,,47.2870,,
370,,17.4332,36.0870,,46.6614,,
371,,21.4396,37.8571,,38.1775,,
372,,17.6001,53.6728,,35.7056,,
373,,17.4952,36.9873,,35.2783,,
374,,17.4246,32.2723,,36.3770,,
375,,18.0292,37.2391,,35.6140,,
376,,21.2536,31.7383,,38.4369,,
377,,19.2776,31.6162,,37.0483,,
378,,17.9653,35.5911,,34.3170,,
379,,17.9567,32.1274,,35.9039,,
380,,17.5037,31.4713,,36.2091,,
381,,21.2994,35.9497,,36.4838,,
382,,17.3073,31.4941,,37.6434,,
383,,17.6745,32.6233,,33.6456,,
384,,17.2291,35.1486,,35.6140,,
385,,17.3731,31.3492,,34.9579,,
386,,21.4272,31.4484,,34.5612,,
387,,18.6482,37.2315,,34.6680,,
388,,18.2076,33.7677,,34.0424,,
389,,17.6687,33.1039,,35.9345,,
390,,17.4065,38.5208,,36.1939,,
391,,21.6360,33.5388,,36.1481,,
392,,18.5356,34.6756,,46.2341,,
393,,17.7927,36.7889,,71.4417,,
394,,17.4904,31.6544,,70.7550,,
395,,17.7584,38.0096,,71.5637,,
396,,21.9879,50.6668,,71.6248,,
397,,18.3754,31.3339,,74.0662,,
398,,19.0048,31.6162,,61.7218,,
399,,17.3483,36.8576,,34.4849,,
400,,17.6230,33.1116,,36.8195,,
401,,22.2006,32.7606,,35.3241,,
402,,17.9367,36.6058,,38.1165,,
403,,17.5915,36.4151,,34.3170,,
404,,17.4942,33.3405,,37.6587,,
405,,17.3063,38.2690,,34.8053,,
406,,22.8224,33.1497,,34.7290,,
407,,17.4208,33.0429,,34.5306,,
408,,17.6973,37.8418,,34.8511,,
409,,17.5009,33.0582,,34.5612,,
410,,17.5514,34.2026,,34.6680,,
411,,21.4567,36.5219,,38.0707,,
412,,17.8919,32.9437,,34.8816,,
413,,18.4174,32.4249,,35.0800,,
414,,18.2447,36.7966,,35.5988,,
415,,17.9949,31.5094,,35.5530,,
416,,21.0943,31.9367,,36.1633,,
417,,17.5524,35.8658,,34.8816,,
418,,17.4236,31.4102,,34.5459,,
419,,17.8537,58.1970,,34.1034,,
420,,17.6401,69.1605,,35.0189,,
421,,21.5845,64.7888,,41.3818,,
422,,18.1513,72.0673,,45.4254,,
423,,18.5194,66.6733,,35.7208,,
424,,18.0788,74.1577,,34.7748,,
425,,18.1637,32.1045,,35.9497,,
426,,21.6274,32.1350,,36.3617,,
427,,17.3349,35.8505,,34.0881,,
428,,18.6434,33.4244,,35.4462,,
429,,18.1055,34.7061,,34.4544,,
430,,17.8671,36.4075,,35.4767,,
431,,21.9250,32.5928,,34.3323,,
432,,17.9348,31.7307,,37.5214,,
433,,17.9787,35.4919,,34.4696,,
434,,17.4561,32.4173,,33.4778,,
435,,17.6830,34.2789,,36.6364,,
436,,21.6141,37.5977,,35.4157,,
437,,17.9024,34.1797,,34.6375,,
438,,17.7383,39.1464,,34.9274,,
439,,17.6621,37.7502,,34.9731,,
440,,18.0759,32.1503,,35.7361,,
441,,21.5302,36.1786,,35.1715,,
442,,18.7759,32.5470,,35.4767,,
443,,17.2768,32.8980,,35.4767,,
444,,17.4675,37.0331,,41.5192,,
445,,19.0868,33.5541,,47.8973,,
446,,21.7571,33.9966,,36.2091,,
447,,18.4631,36.9263,,35.3546,,
448,,17.4599,41.0767,,35.6293,,
449,,17.3492,51.3916,,34.9731,,
450,,17.2405,33.6609,,36.1023,,
451,,21.3451,34.7748,,33.7372,,
452,,18.2152,36.0107,,33.6456,,
453,,17.6582,31.8604,,37.0178,,
454,,17.6601,31.0822,,35.0800,,
455,,17.7841,35.0037,,34.1492,,
