Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
266,,41.0442,81.5086,,96.3059,,
267,,41.7881,80.1544,,87.5626,,
268,,41.8510,75.9392,,86.3648,,
269,,42.0723,78.1975,,86.5707,,
270,,41.0347,73.8831,,85.0830,,
271,,41.7824,85.9451,,99.8840,,
272,,41.3208,82.3326,,108.0170,,
273,,41.2026,79.6738,,95.7642,,
274,,45.4407,75.7561,,88.9969,,
275,,47.8172,86.3953,,138.8397,,
276,,44.6243,94.6159,,93.1168,,
277,,44.0540,87.7991,,88.6307,,
278,,46.0968,84.4574,,83.2062,,
279,,44.4965,84.5032,,91.2476,,
280,,40.9679,79.1969,,86.9293,,
281,,44.7102,77.8351,,83.0841,,
282,,45.1336,78.0754,,101.6541,,
283,,43.4303,80.5283,,105.9952,,
284,,44.2123,79.1588,,95.8252,,
285,,40.3462,90.4121,,125.1755,,
286,,41.6603,79.8912,,95.5811,,
287,,40.7867,74.7337,,86.0901,,
288,,42.4862,92.2012,,85.6247,,
289,,41.4543,93.1168,,85.4187,,
290,,40.6895,86.0100,,83.2214,,
291,,40.8917,84.1866,,83.3969,,
292,,41.5363,78.9757,,84.8618,,
293,,41.5821,77.6939,,91.8732,,
294,,41.5001,80.2994,,108.5815,,
295,,41.1587,87.8525,,116.7984,,
296,,41.1663,79.4563,,84.4193,,
297,,49.4003,79.9065,,84.1751,,
298,,45.7897,77.0798,,85.6857,,
299,,41.1434,78.4607,,83.4198,,
300,,42.5301,78.8193,,81.1997,,
301,,45.0611,96.0312,,98.2437,,
302,,44.3401,87.3718,,101.4862,,
303,,41.5707,88.4399,,90.4541,,
304,,43.4647,80.3680,,107.6736,,
305,,44.9715,89.5653,,122.7570,,
306,,45.4502,78.1632,,110.6491,,
307,,45.1145,78.6629,,123.4131,,
308,,41.2102,75.5882,,104.6371,,
309,,41.3132,76.0536,,93.3838,,
310,,41.5020,75.5577,,97.9767,,
311,,41.8320,74.3713,,93.6585,,
312,,40.9012,74.9970,,91.6061,,
313,,41.7652,84.9876,,96.8323,,
314,,42.1600,89.6874,,124.7940,,
