Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
176,86.4219,62.3750,64.2813,71.4844,80.1250,80.1719,76.9375
177,86.4219,62.4531,64.0000,70.4219,80.0938,80.1563,78.8125
178,86.4219,62.8906,63.1563,70.3281,79.9063,80.7031,77.4531
179,86.4531,62.5469,63.3281,72.3750,80.8438,80.4688,76.8906
180,86.5313,62.2031,63.0000,69.7813,80.6250,80.6250,75.6250
181,86.5469,62.3750,62.8594,70.4688,80.6094,80.5313,75.9219
182,86.6406,62.4688,62.8906,70.5469,80.7969,80.5469,75.1406
183,86.7031,62.5781,62.3906,72.4375,79.8750,80.1875,76.2031
184,86.7031,62.6875,62.4375,70.1094,80.4219,80.3750,76.2188
185,86.7031,61.9531,62.0000,71.2656,80.6875,80.6094,75.8281
186,86.7031,62.4063,61.5313,72.6406,80.5313,80.5313,77.0156
187,86.8594,62.3281,60.3125,72.7813,80.4531,80.7500,76.8281
188,86.8594,62.1563,59.5313,73.8438,80.2500,80.7500,76.1406
189,87.0000,62.6406,59.3281,71.7031,80.9375,80.5625,76.5938
190,87.1406,62.1406,59.2969,70.3594,80.3438,80.4531,76.5625
191,87.1406,62.0156,59.2188,71.2500,80.2188,80.4375,76.6406
192,87.1406,62.1563,59.2813,71.6719,80.1875,80.7031,77.0781
193,87.1406,62.4063,58.4531,71.8750,80.0156,80.6563,76.1563
194,87.1406,62.2188,58.9375,71.0938,80.3906,80.6406,75.8125
195,87.1406,62.0156,57.9063,72.9063,80.6875,80.5938,76.6875
196,87.1719,62.1563,58.8750,71.8281,80.5000,80.5625,76.1094
197,87.1719,62.5625,60.7656,70.6094,80.4844,80.7813,76.5000
198,87.1719,62.0000,60.5781,72.1406,80.6719,80.5000,77.3750
199,87.4375,62.2188,60.2344,72.0938,80.5469,80.5156,77.7656
200,87.4375,62.0469,60.6094,69.5469,80.9688,80.6250,76.2188
201,87.4375,62.1563,61.4219,69.8594,80.7656,80.6719,76.4219
202,87.4375,62.3594,61.7813,72.2656,80.3594,80.8594,77.0469
203,87.4375,62.2969,62.1875,68.1406,80.7656,80.8594,77.4844
204,87.6250,62.4688,62.3594,70.6563,80.4688,80.7344,76.7344
205,87.6250,62.3281,62.4531,70.4844,81.0781,80.5625,77.1875
206,87.6250,62.2188,61.0938,71.2031,81.0469,80.4219,76.5469
207,87.6250,61.9688,59.6406,71.7031,81.2656,80.5156,76.7344
208,87.6250,62.0156,60.7813,71.6406,81.0469,80.5156,76.5625
209,87.6406,62.4063,62.2500,70.0938,80.7188,80.5625,77.2500
210,87.7344,62.5781,63.6406,69.3125,81.0625,80.5469,77.6094
211,87.9531,62.2031,65.1563,73.6250,80.6719,80.8906,76.7813
212,87.9531,62.2969,65.5000,71.7656,81.2031,80.6563,77.1406
213,87.9531,62.4844,66.5625,71.5469,80.8750,80.7656,78.1094
214,87.9531,62.2500,67.4063,70.4688,81.2813,80.7656,77.0781
215,87.9531,62.5781,66.6094,72.8906,80.1406,80.6719,78.1406
216,87.9531,62.2188,66.1719,71.6094,80.4688,80.5313,77.0625
217,87.9531,62.5469,66.0156,71.6563,80.4219,80.8438,77.1563
218,88.1250,62.5469,64.5000,70.1094,80.5938,80.7031,78.1094
219,88.1250,62.5313,63.4063,71.8281,80.7344,80.5000,76.6875
220,88.1250,62.4688,62.7969,72.7969,80.2188,80.7188,76.6250
221,88.2031,62.2500,61.3750,70.5938,80.6094,80.7969,76.3281
222,88.2031,62.4375,60.3438,69.7500,80.9844,80.6719,77.2188
223,88.2031,62.4375,59.6250,70.5000,80.8125,80.8594,77.7188
224,88.2031,62.4063,63.6406,69.4531,81.0313,80.7188,78.2500
225,88.2031,62.2969,62.9219,72.6094,80.8594,81.1563,77.4063
226,88.2656,62.4375,63.0000,70.9219,80.7656,80.7188,77.4844
227,88.2656,62.2500,63.5781,70.6406,81.5000,80.8906,77.5313
228,88.6250,62.2188,65.4219,72.7031,81.1563,80.7969,77.1406
229,88.6250,62.2500,64.7813,69.7344,80.9844,80.7031,77.7969
230,88.6250,62.5313,64.7031,72.7031,80.8438,80.9219,77.2813
231,88.6563,62.0469,65.0000,70.7656,81.4688,80.8125,77.6406
232,88.6563,62.3125,65.0000,71.0781,81.4844,80.8594,76.8125
233,88.6563,62.4063,65.2031,70.8438,81.2500,80.8594,76.9844
234,88.6563,62.2813,64.7188,74.4219,81.5781,80.9063,77.4219
235,88.6563,62.5313,64.2344,73.7344,81.1875,80.6563,77.2969
236,88.6563,62.4219,63.4688,69.8750,81.1250,81.0469,77.5000
237,88.6563,62.3125,62.5781,72.7969,81.1875,80.7500,77.2344
238,88.7031,62.3750,61.5000,69.2188,81.0000,80.8281,77.9688
239,88.7031,61.9063,60.5938,70.6250,81.2500,80.8281,77.2656
240,88.7031,61.7500,59.6875,71.8438,81.2969,80.8750,77.7188
241,88.9844,62.1094,59.0469,70.5313,81.0156,80.7656,77.3906
242,88.9844,62.1250,58.2500,71.4219,81.3438,80.6719,78.4688
243,88.9844,62.4063,57.4688,70.1250,81.6094,80.5156,77.5000
244,88.9844,62.5156,63.0313,70.0469,81.5156,80.6563,77.3281
