Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
254,22.8710,23.5367,40.5502,25.3983,45.5933,26.0315,43.6707
255,24.0326,22.9492,39.4898,24.9100,44.5404,26.4130,43.3044
256,23.7618,22.9836,40.6265,24.5590,43.4570,26.3672,44.2200
257,23.5891,23.1857,40.3748,24.8947,43.0450,25.4669,45.9595
258,24.3845,23.0370,41.0843,25.0320,43.5944,25.6348,44.0826
259,23.9868,23.1285,40.2069,25.9628,43.4876,25.7874,53.3600
260,23.4394,22.8920,39.3982,25.1999,43.8232,26.2451,56.7169
261,23.6301,23.6969,40.0085,25.7187,43.1366,25.5585,42.9993
262,24.2939,23.0751,45.3644,24.4904,44.1742,25.5127,43.2129
263,23.9725,22.9225,58.2581,24.6887,43.4570,25.9399,42.8925
264,23.8876,22.9149,41.5955,24.4293,42.7551,25.4822,43.3197
265,23.3650,23.4757,39.5508,24.6658,49.2554,25.4517,43.2129
266,23.6788,23.0293,39.6729,24.4904,63.3087,25.4822,42.5263
267,23.9554,23.0484,39.2838,24.6124,44.8608,25.7721,45.1050
268,23.8590,23.0675,39.0320,24.4827,45.9747,26.0620,44.4946
269,22.7985,23.5252,40.8096,24.4904,44.4946,26.2604,42.9382
270,22.8729,23.0637,39.3601,24.5056,43.4723,26.9165,44.0216
271,23.4737,24.0440,41.2903,24.3912,45.8984,26.8402,44.2200
272,23.1104,23.7045,38.7573,24.2386,43.5791,26.4893,43.2587
273,23.2163,24.3378,39.0167,24.7650,43.6249,26.5045,42.8467
274,23.2658,23.6588,40.2069,24.4141,45.0745,26.5656,42.3584
275,23.5300,23.9182,39.1083,24.5209,43.7470,26.9928,51.8951
276,23.2630,23.1781,38.2080,24.4370,44.3420,26.3977,57.9987
277,23.0999,23.5634,38.2462,24.8261,45.0745,25.8331,44.5404
278,23.1676,23.1552,48.9883,24.4293,45.1202,25.9552,46.1578
279,23.2849,23.1819,53.6346,24.5743,45.1813,26.1231,43.5944
280,23.0732,23.4337,39.9704,24.7269,50.0183,25.5585,45.0897
281,23.0665,23.3460,39.1159,24.6506,66.2231,25.5737,43.3197
282,22.9235,23.1857,39.5126,24.6353,45.0287,25.6348,44.3420
283,23.3603,23.1743,39.5584,24.5361,46.0205,25.8179,43.3197
284,23.0618,23.0942,39.7644,24.5667,44.4031,25.5585,43.3960
285,23.2830,23.4757,39.2151,24.7498,43.5638,25.4669,45.1202
286,23.1123,23.1590,38.8260,24.6887,42.9993,25.6500,43.5028
287,23.3612,23.8342,38.2309,24.9481,43.1976,25.7263,43.7317
288,22.9626,23.6588,38.5208,24.7955,43.7164,25.5890,43.5944
289,22.8500,24.0479,40.0543,25.6043,44.9219,25.4364,43.5181
290,23.3746,25.1656,38.4445,25.1694,43.9453,25.5737,43.4418
291,23.9039,24.3340,38.4140,25.6271,43.1366,26.9318,54.0314
292,23.8285,23.0331,38.7497,25.2838,42.9993,26.1078,59.6771
293,23.7112,23.6549,45.9061,24.9710,44.3726,26.2146,44.1437
294,23.8075,23.0484,58.1741,25.0168,43.1213,26.0315,44.4183
295,24.0917,23.0866,39.8941,25.0397,60.0128,26.1536,44.3726
296,23.7064,22.8653,39.8026,25.1999,97.7478,25.9705,44.3420
297,23.6015,23.4528,39.7949,25.1846,97.9614,26.0925,42.7094
298,23.7532,25.5852,41.3513,26.1688,95.1996,26.3977,42.5110
299,24.2071,22.9492,39.6195,25.4974,85.5103,26.8402,45.6543
