Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
172,99.5600,88.9200,94.3200,91.5200,99.6400,97.8000,99.8800
173,99.5600,88.9200,94.1200,91.5200,99.6000,97.8000,99.8800
174,99.5600,88.9200,93.3600,91.5200,99.6000,97.8000,99.8800
175,99.5600,88.9200,92.8400,91.5200,99.6000,97.8000,99.8800
176,99.5600,88.9200,93.1600,91.5200,99.6400,97.8000,99.8800
177,99.5600,88.9200,93.5600,91.5200,99.6400,97.8000,99.8800
178,99.5600,88.9200,93.8000,91.5600,99.6400,97.8000,99.8800
179,99.5600,88.9200,93.8800,91.5600,99.6400,97.8000,99.8800
180,99.5600,88.9200,93.7600,91.5600,99.6400,97.8000,99.8800
181,99.5600,88.9200,93.5200,91.5600,99.6400,97.8000,99.8800
182,99.5600,88.9200,93.5600,91.5600,99.6400,97.8000,99.8800
183,99.5600,88.9200,93.7200,91.8000,99.6400,97.8000,99.8800
184,99.6000,88.9200,94.0000,91.8000,99.6400,97.8800,99.8800
185,99.6000,88.9200,93.9600,91.9600,99.6400,97.8800,99.8800
186,99.6000,88.9200,94.0400,91.9200,99.6400,97.8800,99.8800
187,99.6000,88.9200,93.9600,91.9200,99.6400,97.8800,99.8800
188,99.6000,88.9200,93.5600,91.9200,99.6400,97.8800,99.8800
189,99.6000,88.9200,93.4000,91.9600,99.6400,97.8800,99.8800
190,99.6000,88.9200,93.0400,91.9600,99.6400,97.8800,99.8800
191,99.6000,88.9200,93.2400,91.9600,99.6400,97.8800,99.8800
192,99.6000,88.9200,93.6400,91.9600,99.6400,97.8800,99.8800
193,99.6000,88.9200,93.4000,91.9600,99.6400,97.9200,99.8800
194,99.6000,88.9200,92.7200,91.9600,99.6400,97.9600,99.8800
195,99.6000,88.9200,92.1200,91.9600,99.6400,98.0800,99.8800
196,99.6000,88.9200,91.9200,91.9600,99.6400,98.0800,99.8800
197,99.6000,88.9200,93.0400,91.9600,99.6400,98.0800,99.8800
198,99.6000,88.9200,94.3600,91.9600,99.6400,98.0800,99.8800
199,99.6400,88.9200,94.7200,91.9600,99.6400,98.0800,99.8800
200,99.6400,88.9200,94.5200,91.9600,99.6400,98.1200,99.8800
201,99.6400,88.9200,94.4000,91.9600,99.6400,98.1200,99.8800
202,99.6400,88.9200,95.0800,91.9600,99.6400,98.1600,99.8800
203,99.6400,88.9200,94.8400,91.9600,99.6400,98.1600,99.8800
204,99.6400,88.9200,94.6000,91.9600,99.6400,98.2400,99.8800
205,99.6400,88.9200,94.2800,91.9600,99.6400,98.2400,99.8800
206,99.6400,88.9200,94.5200,91.9600,99.6400,98.2400,99.8800
207,99.6400,88.9200,94.4000,91.9600,99.6400,98.2800,99.8800
