Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
375,11.0083,12.2852,21.2250,12.9471,22.9874,13.1455,22.5601
376,10.9949,12.3253,20.8626,13.4201,22.8806,13.2294,21.8430
377,11.0531,12.7811,21.1906,12.8593,24.2920,12.9776,21.4539
378,11.0512,12.2376,20.7329,12.8708,22.3236,13.7253,21.7590
379,11.0722,12.4397,20.8588,13.1645,22.5601,14.0152,21.7209
380,11.0388,12.5370,21.2326,12.8403,23.1400,13.3286,29.6021
381,11.0083,12.2547,21.5759,13.4392,22.7509,13.4735,41.7862
382,11.3649,12.2356,20.7520,12.7525,22.7432,13.2370,22.0566
383,11.1351,12.0792,21.0838,12.8937,22.5143,13.1073,22.0871
384,11.1637,12.4283,20.6795,13.0234,23.0942,13.0920,21.7056
385,11.1122,12.2166,20.4468,13.1493,22.7737,13.2141,22.0795
386,11.2343,12.1403,20.9808,13.3171,22.2702,13.3286,23.0713
387,11.3697,12.1937,20.8054,12.9280,22.5143,12.9242,22.7051
388,11.1570,12.1555,21.5607,13.1493,23.0789,12.9013,21.6599
389,11.8961,12.2929,20.6642,12.9585,22.5372,14.5035,21.7438
390,11.7455,12.4359,26.8326,13.1111,21.8506,14.4577,21.7438
391,11.9591,13.4068,44.7121,12.9967,22.1405,13.0768,21.4691
392,11.4718,12.3768,22.1863,12.8326,22.2397,13.0997,22.5601
393,11.0016,12.2528,23.6664,12.8365,22.1481,13.8092,21.3547
394,11.0292,12.7258,22.0032,12.9395,22.4686,13.0386,21.7285
395,11.0750,12.3119,21.9574,13.1226,22.6059,13.2217,23.5367
396,11.3096,12.1632,21.7476,12.8136,23.3154,13.2523,23.1094
397,11.0388,12.3024,22.3618,13.2484,22.6288,13.1912,21.6522
398,11.0331,12.4989,21.5912,13.2141,28.9154,13.1531,21.6065
399,11.0636,12.1555,21.6217,13.5765,41.8701,13.2217,21.7362
400,11.0474,12.1346,21.7094,13.6948,23.3154,13.4735,21.1868
401,11.0016,12.3596,21.7285,14.7514,23.6588,13.1912,23.0484
402,10.9778,12.4226,20.8969,12.8670,22.2702,12.8555,21.6599
403,11.0493,12.4435,20.9389,12.8441,22.1024,12.8479,24.1776
404,11.4031,12.7392,20.9312,13.0425,23.0255,13.0234,22.6669
405,11.0006,13.2198,22.1520,13.5307,22.8348,13.2294,22.0261
406,12.2871,13.0081,21.6827,12.8670,22.3312,12.9318,22.4228
407,11.0045,12.9356,21.0991,12.9776,22.0490,13.4277,22.2321
408,11.0550,12.7087,20.6032,13.3705,22.7280,13.0158,22.0032
409,11.1485,12.8040,21.0152,12.9089,22.3999,12.9089,22.6212
410,11.0779,12.9681,20.9694,14.0343,22.3389,13.0692,21.9269
411,11.0207,12.9776,21.4310,13.6719,22.2321,13.0158,28.5568
412,11.4164,13.0711,21.1678,12.9967,22.7661,12.9623,41.4124
413,10.9577,13.1111,20.7024,13.0272,22.4533,13.0463,22.2244
414,11.0159,12.2356,20.8244,12.9738,22.5449,13.2523,22.5678
415,11.4632,12.3749,21.0228,13.4354,21.9727,13.0386,22.3694
416,11.2801,12.2929,20.6375,12.8784,22.1634,13.4201,22.0108
417,11.1542,12.5389,21.0915,12.9318,22.4838,13.0386,22.0718
418,11.1122,12.3901,20.9351,12.8441,23.5138,12.9471,22.3923
419,11.0865,12.5408,21.7514,13.0692,22.1558,13.1531,21.8582
420,11.5461,12.4836,21.1716,12.9776,21.8735,13.2141,22.3618
421,12.1908,12.1651,26.9737,13.0234,22.3007,13.4125,22.6059
422,11.6711,12.1098,43.0031,13.2523,23.1552,13.0920,22.7051
423,11.8532,12.2318,21.3394,13.2904,22.0413,13.2675,22.3084
424,11.5414,12.0697,21.1906,13.1989,22.1634,13.0615,22.4915
425,11.9047,12.2051,21.1258,13.1264,22.3999,13.1149,21.7972
426,11.5376,12.4474,21.0266,13.2828,24.1318,13.5651,22.1863
427,12.2776,12.6972,21.0495,12.9166,23.2468,14.4730,21.9879
428,11.0312,12.8155,21.3165,13.3057,28.7781,13.7100,21.8887
429,11.1256,12.7869,21.0800,13.8016,40.4739,13.2980,22.1634
430,11.1513,12.8822,21.4615,13.3629,22.3084,13.1836,21.7819
431,11.1723,12.8613,20.8893,13.1607,22.2321,13.1302,21.2402
432,11.1294,12.6820,22.8539,13.0844,22.6135,13.1149,22.0642
433,11.0912,12.9490,21.2898,12.9433,23.6282,13.1607,21.7819
434,11.1723,12.8632,20.6757,13.0463,22.9645,13.1607,22.8882
435,11.8227,12.8021,20.5002,14.1640,23.4985,13.5040,21.8430
436,11.0378,13.4678,20.5879,13.6910,23.1857,13.2599,21.9879
437,10.9634,12.9242,20.7977,13.3934,22.9111,13.9618,21.6370
438,11.1342,12.7678,21.5187,13.6566,22.5525,13.2370,22.5372
439,10.9692,12.9337,21.5073,13.5384,22.2092,14.3814,21.5683
440,11.0054,12.4397,20.9541,13.4735,22.2244,13.1607,21.4691
441,10.9978,12.1174,21.8201,13.5155,23.2391,13.7024,21.4768
442,11.0350,12.4321,21.8926,13.8130,22.3465,13.1760,28.8849
443,11.3249,12.4207,21.2326,13.3820,22.5220,13.0844,41.3208
444,11.0855,12.1326,21.5492,13.5384,22.5372,13.0768,22.7356
445,11.3287,12.0297,21.1945,13.4583,22.6898,13.2065,22.8500
446,11.1885,12.4435,20.9427,13.5574,21.9727,13.2523,22.4304
447,11.3239,12.8422,21.9879,12.8670,23.1857,13.1149,22.4609
448,11.2019,12.9280,21.7171,13.5651,23.2773,13.4735,22.1100
449,12.7335,12.1326,21.4081,13.3171,23.5977,13.1455,22.8806
450,10.9472,12.2433,21.5073,13.5346,23.1171,13.0997,22.3084
451,11.2658,12.1174,21.6827,13.5078,22.3923,13.2065,22.5372
452,11.1227,12.0964,47.4434,13.6337,21.9269,12.9623,22.3846
453,11.1618,13.5975,48.4734,13.5155,22.3541,12.8479,22.7280
454,11.1847,13.0234,49.4881,13.3972,23.0560,12.8555,23.0942
455,11.0054,12.7697,54.4281,13.7825,23.1628,13.1607,23.0408
456,11.0169,12.8956,50.0717,13.5727,21.9269,13.0615,22.6593
457,11.1036,13.1073,49.0494,13.1683,24.0326,13.0158,22.0032
458,11.0693,12.7697,53.2799,13.1531,28.5187,12.9623,22.4228
459,11.3573,12.5046,22.0718,14.3471,41.2216,13.1531,22.5143
460,11.0836,12.3234,21.8163,13.1149,22.4381,13.0844,22.5983
461,10.9348,12.7487,20.8778,13.1722,22.2931,13.0005,23.6893
462,12.0268,13.2847,22.3045,13.7138,23.5291,13.3438,22.0337
463,11.0426,12.5523,22.8081,13.4087,22.0642,13.4430,22.0261
464,11.0359,12.4588,22.2664,13.5536,22.9797,13.2675,22.2931
465,11.2190,12.4226,22.7776,13.4697,22.0871,13.0310,21.7362
466,11.1408,12.3406,22.8005,13.1989,21.9498,13.0997,22.0718
467,11.2906,12.7049,21.7094,12.9929,22.7051,13.2752,22.3236
468,10.9739,13.0940,21.4844,12.9471,22.8806,13.0158,21.5530
469,11.0254,13.0501,21.0457,13.2866,22.0032,13.3362,21.4386
470,11.1494,12.4378,20.9961,13.0539,22.1252,12.9089,21.7056
471,11.2667,12.4302,21.2021,13.2408,22.1558,12.7411,21.6980
472,11.0855,12.4016,21.2593,13.2980,23.9105,12.9471,22.5601
473,11.2429,12.0373,20.7253,13.0577,24.1547,13.3438,29.2282
474,11.1609,12.1899,20.7748,13.1302,22.0718,12.9776,42.6102
475,11.4746,12.5446,22.0413,13.1722,21.9879,13.0081,23.1705
476,11.1151,12.1841,21.4272,13.4926,22.5983,13.3896,22.5754
477,11.2162,12.1288,22.3541,13.0730,22.3694,13.1760,21.5302
478,12.6658,12.3272,21.2860,13.1531,22.3618,13.6948,22.3236
479,11.2619,12.4035,21.3814,12.9890,22.2168,13.6948,22.1481
480,11.3659,12.7106,21.6293,12.7869,23.2697,13.6108,22.2855
481,11.4412,12.6820,21.4958,13.1836,21.9955,13.2599,22.3160
482,12.1059,13.1493,21.8201,13.0844,22.0490,13.4125,23.1247
483,11.4794,12.6724,23.3727,13.2217,22.0184,13.1073,22.9263
484,12.0201,13.0158,24.1661,12.9128,22.0032,13.8397,21.7743
485,12.0182,12.3806,23.7541,12.9509,22.3694,13.2141,21.6827
486,11.7245,12.2109,23.0522,13.4621,22.1252,13.3820,22.1024
487,11.2705,12.4531,22.8653,13.3896,22.3160,13.0158,21.9498
488,11.2610,12.2395,29.4991,13.2561,31.1966,13.1073,22.0337
489,11.8570,12.7487,45.0974,13.8397,41.4429,13.3820,21.9955
490,11.3983,12.5961,21.2402,12.8441,22.1863,14.7018,22.3770
491,11.4260,13.3266,22.1977,12.8403,22.5525,13.3972,22.4457
492,12.0287,12.1899,22.0871,12.9013,22.7509,13.6643,21.6675
493,11.1179,12.0773,21.9955,12.9471,22.8806,13.4354,22.5983
494,10.9968,12.1975,20.8321,12.8899,22.2321,13.5346,21.9803
495,11.1961,12.0182,21.3928,12.9890,23.1628,13.4354,21.4615
496,11.3258,12.4607,24.5247,13.2484,22.9721,13.0310,22.5067
497,11.0788,12.4836,21.9116,14.4386,23.1323,13.2752,21.5378
498,10.9396,12.5389,21.3585,13.2980,21.8277,13.4659,21.6980
499,11.0817,12.3158,21.7018,13.8283,22.7280,14.1449,21.7362
500,10.9959,12.1708,21.8849,13.5269,22.0490,12.9700,21.9498
501,10.9053,12.3673,21.0533,13.5956,22.7737,13.2752,22.6135
502,11.0197,12.3310,21.8697,13.6604,21.9345,14.9689,21.6827
503,11.0750,12.7049,20.5574,13.4926,22.2855,13.4583,21.4539
504,11.2829,12.4378,24.6353,13.5346,22.5449,13.6871,28.3356
505,10.8910,12.4474,22.2626,13.3057,22.7509,13.4583,42.0990
506,12.6123,12.4073,21.6255,14.3204,22.3007,13.8321,22.0795
507,11.4775,13.0844,22.3846,13.2370,22.9263,13.6795,22.9340
508,11.4136,13.2484,23.2163,13.1722,22.2092,13.5422,21.6370
509,11.4117,12.8155,20.6757,13.9046,22.4304,13.1455,21.8811
510,11.5185,14.5340,21.8430,13.6986,21.8658,13.2065,22.1024
511,11.7636,13.2027,21.0877,13.6375,22.6364,13.2294,21.8353
512,11.4632,13.4754,24.8184,13.8321,22.9569,13.0234,22.9645
513,11.4498,13.1645,21.4081,13.2523,23.0255,13.2904,22.2473
514,11.6358,13.8454,21.2135,14.1335,23.4528,14.5950,22.1100
515,11.5709,12.4321,21.4195,13.0997,23.1247,13.5040,21.6370
516,10.9787,12.8174,21.6599,13.5002,22.5067,13.0005,22.0566
517,11.0579,14.6980,21.1029,13.0730,23.8571,13.1073,22.4381
518,11.3001,12.8670,27.7481,13.6795,28.4424,13.4659,22.2168
519,11.4260,12.2528,29.2511,13.1950,40.7257,13.2599,22.4991
520,11.1380,12.3806,39.4096,13.4811,22.8195,13.5880,22.4915
521,11.6139,12.1326,21.9269,13.6375,21.8658,13.2294,23.2697
522,11.5013,12.2356,21.3471,12.9433,22.8958,13.4506,21.9421
523,11.2362,12.2051,21.1754,12.7220,23.0331,13.4811,22.2397
524,11.3182,12.4321,21.4996,12.9509,23.0637,13.0844,23.7045
525,11.7035,12.1765,21.4806,13.6833,22.6135,13.1607,23.2086
526,11.2400,12.6534,27.1530,13.0730,22.7280,13.1912,21.7667
527,11.3049,12.3348,22.9416,13.1187,23.6893,13.5040,21.8506
528,11.1036,12.6286,22.6364,13.0882,23.3917,13.5193,21.7819
529,11.8589,12.5351,22.1214,12.9852,23.2697,14.2212,21.8811
530,11.0617,12.4435,21.4500,12.9738,23.1171,13.2217,21.7362
531,11.0645,12.5656,21.1983,13.1798,23.3078,13.0997,21.8430
532,11.1876,12.4149,22.6402,13.1798,22.4152,13.3896,22.3312
533,11.4908,12.3138,21.7629,13.0615,22.5601,13.1912,22.0413
534,11.0235,12.2833,21.6675,12.9814,23.2925,13.1912,21.8582
535,11.0455,12.2585,24.5361,13.4506,22.3236,13.1607,28.4653
536,11.0455,12.7277,20.5879,13.0730,22.4991,13.4964,41.9540
537,10.9339,12.4474,21.6522,13.0730,22.1024,13.4201,21.8582
538,10.9272,12.6247,21.6065,13.2866,22.2473,13.4201,21.5759
539,10.9797,12.2871,21.3890,13.4621,23.0408,13.0310,22.0108
540,10.8547,12.3520,21.5950,13.3667,24.0402,13.0158,21.9727
541,11.2686,12.3138,21.0609,13.5574,22.6746,13.2065,22.8348
542,11.1322,12.4455,21.1029,13.5803,24.2996,12.9089,22.2702
543,11.5118,12.3806,21.4882,13.0692,23.4757,14.7018,22.4228
544,11.2295,12.3596,20.7214,13.0234,23.2925,13.1073,21.6217
545,11.9143,12.5866,22.1481,12.8670,23.0637,13.1149,22.5983
546,11.2906,12.4588,20.6642,12.8632,22.8119,13.0692,21.7743
547,11.8055,12.3310,21.3013,13.0196,23.4757,12.9929,22.0490
548,11.2705,12.4321,20.6986,13.8054,29.2053,13.2294,21.8735
549,10.9263,12.3920,20.5689,13.7253,41.6641,13.0463,22.2168
550,10.9263,12.7220,29.8080,13.4621,23.4604,13.3209,22.5754
551,10.9816,12.4760,38.1165,14.2593,24.1318,14.6561,22.6593
552,10.9863,12.7068,22.3389,13.0501,23.5062,12.9547,22.7890
553,11.2524,12.4245,21.8201,12.7640,23.4680,13.0005,21.9498
554,11.7025,12.3673,21.6370,12.8632,23.2391,13.0997,22.5143
555,11.2953,12.7049,21.3089,12.9166,23.5214,13.0997,21.6217
556,11.4174,12.4722,20.7634,13.2370,22.5296,13.0005,22.3923
557,10.9749,12.3406,20.7977,12.7525,22.9797,13.3362,22.3541
558,11.1561,12.4683,21.2708,12.8479,23.4299,13.0997,22.3236
559,10.9692,12.8326,21.6332,14.1487,23.3536,13.0768,22.4533
560,11.0464,12.2776,20.7176,13.1760,23.4833,13.0005,22.8424
561,11.0350,12.1326,20.8969,12.7525,22.5372,13.1607,23.1476
562,12.6686,12.1403,21.2212,12.8975,22.7203,13.0081,27.0691
563,11.5299,12.1536,20.6375,13.3743,23.1628,13.1149,22.8424
564,12.0688,12.1269,20.9465,13.0005,22.0184,13.3972,21.5454
565,11.8933,12.1231,21.1334,13.4735,22.6288,12.9395,22.5754
566,11.0617,12.5732,20.9847,13.1264,23.0026,13.2217,30.1285
567,11.1313,12.2433,20.6528,12.8326,23.0026,13.6566,42.2211
568,11.0455,12.4512,21.1449,12.8632,22.4457,13.1836,21.7133
569,10.9577,12.3196,21.1105,12.9356,23.1705,13.1912,22.4152
570,10.8957,12.2566,20.5917,13.3057,22.4991,13.1607,21.7743
571,10.9806,12.3100,20.9885,12.8365,22.9416,13.1455,22.1024
572,11.2734,12.3634,21.7934,13.1722,22.9797,13.0310,22.9416
573,10.9386,12.6801,21.9879,12.9089,23.1323,13.0005,21.9345
574,10.9482,12.3367,22.9073,12.9852,23.5443,13.0997,21.5836
575,11.0712,12.4283,23.7541,13.0920,23.4604,13.0463,22.2168
576,12.6457,12.5141,21.3165,12.8441,22.4304,13.2904,22.6135
577,11.4775,12.2452,21.9917,13.1378,22.2626,13.6261,22.4915
578,11.5786,12.5217,22.0680,12.7220,29.0299,13.4811,21.8887
579,12.0955,12.4207,21.2746,12.9204,43.0145,13.1760,22.1710
580,11.5271,12.7182,23.0522,13.0081,23.0103,13.3514,22.5067
581,11.4727,12.3463,29.5525,12.9662,22.5525,13.1836,22.8424
582,11.7674,12.6019,45.0592,12.8326,22.4228,13.0158,21.8430
583,11.7502,12.8422,22.0261,12.9547,23.2163,12.8937,22.1176
584,11.7140,12.6934,21.9383,13.3247,22.9645,13.0158,21.6675
585,11.1189,12.7392,21.1830,13.2370,22.8424,13.2446,23.0179
586,11.6091,12.8479,22.7318,12.8174,23.2544,12.9623,21.9040
587,11.2438,12.9814,24.9939,12.8212,23.9258,13.2065,22.1329
588,11.1294,12.1231,23.7427,12.7335,23.0942,13.0844,21.7667
589,11.3926,13.0234,21.5149,13.0997,22.1252,14.2670,22.0032
590,11.2524,12.3062,21.2364,13.1531,22.1024,12.8861,21.9955
591,11.2848,12.0525,21.6942,13.3019,22.6288,12.9852,22.0184
592,11.0741,12.1918,20.6032,12.8784,23.2544,13.3133,22.1252
593,11.0779,12.2109,20.6299,12.9013,22.8043,12.9700,22.4075
594,11.2820,12.6171,20.8511,12.8212,21.8277,13.1989,22.1024
595,10.9625,12.6343,21.1716,13.0692,22.6288,13.0386,22.1024
596,11.0474,13.3171,20.9885,12.8708,22.4304,13.3438,21.8735
597,10.8757,12.9795,21.5645,13.0043,23.3612,13.2980,28.7628
598,11.0226,12.9318,21.3814,13.1531,22.8348,13.2523,42.1066
599,11.0226,12.6820,21.2364,13.0882,22.3846,13.6795,22.5220
600,10.9892,12.9852,21.3509,12.8517,22.3846,13.2980,22.2626
601,11.1151,13.2675,21.2517,17.9138,22.2702,13.1607,23.5291
602,11.4431,12.9643,21.8620,18.3411,22.8958,13.1073,22.7051
603,10.9901,12.7487,21.1220,16.4986,22.1329,13.0310,23.0866
604,11.0149,12.7926,21.0381,20.6375,22.2015,13.1226,21.8735
605,10.9444,12.7888,21.2479,18.8370,23.6282,13.0768,21.6599
606,10.9539,13.6890,21.3623,15.8844,23.2163,13.2217,22.2397
607,10.9472,14.0514,21.6065,13.5536,22.2321,16.5634,21.6980
608,10.9491,12.4893,21.0838,14.0533,28.9841,13.5880,21.4691
609,11.1694,12.1899,21.5263,13.0463,41.0690,14.5569,21.9040
610,11.2600,12.1803,21.6217,13.6681,22.2321,13.6414,21.7896
611,11.0550,12.2089,21.9345,13.4049,22.2473,15.8463,22.0642
612,11.0016,12.1803,28.1296,13.1531,22.7966,14.1678,21.3013
613,11.1551,12.1670,38.3339,13.2408,22.8500,14.8468,22.8043
614,10.9587,12.1536,21.0648,13.5613,24.1165,15.0528,21.5607
615,11.0655,12.4512,20.8321,13.4468,23.0331,13.7940,22.1939
616,10.9606,12.2433,20.8740,14.5073,22.8806,13.1760,23.0789
617,11.0922,12.1765,20.7405,13.7711,22.1787,12.9318,21.7667
618,11.1685,12.1651,21.2250,13.2828,22.2015,13.8245,22.5372
619,11.0064,12.1784,21.7400,13.1149,22.8729,13.0920,21.5302
620,10.9997,13.5059,21.6065,13.4964,23.5062,13.3591,21.6370
621,11.0235,12.2109,20.8359,13.0196,23.1400,13.2141,23.2468
622,11.0951,12.4588,21.4310,13.3133,22.4304,13.1836,21.4005
623,11.1208,12.0735,21.3203,12.8365,21.8964,13.1149,22.4457
624,11.1218,12.1555,20.6833,13.0158,21.7514,13.7940,21.5530
625,11.1427,12.2280,21.1639,13.1874,22.6898,13.5574,23.4299
626,11.3487,12.1975,20.5269,12.9395,22.3465,13.4049,21.6065
627,11.1437,12.1307,21.1105,12.9509,22.2397,13.1149,21.6370
628,10.9625,12.7640,21.8468,12.9280,22.6059,13.0768,44.5175
629,10.9739,12.6000,20.9885,13.3934,22.5143,13.1683,50.1251
630,11.0931,12.2776,20.8855,13.0196,22.5601,13.2599,47.2031
631,11.3239,12.2414,21.3471,13.0463,22.9645,13.7711,51.8417
632,11.3020,12.2204,20.4048,12.9433,22.9950,13.3362,49.7971
633,10.9482,13.9446,21.1067,13.1874,22.9645,13.1836,49.0570
634,12.7592,12.6343,20.3629,13.0196,23.4070,12.9929,51.7502
635,11.4307,12.7029,20.9198,13.1798,22.8958,13.7253,35.4919
636,11.5175,13.0711,21.6560,13.5078,21.8353,14.2593,22.2321
637,11.5471,12.8117,21.7247,13.0081,22.3770,13.6032,22.7356
638,11.5833,12.7449,21.7934,13.1226,29.1824,15.2512,23.2773
639,11.6930,12.7354,20.6337,13.2484,41.3132,13.1683,23.5291
640,10.9940,12.7449,20.8626,13.2828,22.4152,13.1302,23.2163
641,11.4813,12.2814,21.2212,13.1798,22.3465,13.1378,22.5067
642,10.9158,12.0926,20.4697,13.0844,22.2092,13.3057,22.5754
643,11.0512,12.5008,30.0713,13.5307,23.5519,13.0768,23.7579
644,11.8485,12.0907,37.9639,13.4087,23.7351,13.2523,22.3160
645,11.2038,12.3482,23.2201,14.3700,24.1242,13.7711,22.4991
646,11.1294,12.2795,21.8964,13.4964,23.0484,13.0234,22.4304
647,11.0579,12.0010,20.8168,13.3247,22.7203,13.0158,21.9269
648,15.5935,12.1365,21.6141,13.1264,23.1018,13.0692,21.9498
649,11.9391,12.2223,21.0762,13.1569,23.8113,13.0997,22.6593
650,12.9814,12.3825,20.9160,13.2713,22.7966,13.0310,22.0032
651,11.7102,12.1136,21.2288,12.8517,22.2855,13.2065,22.5754
652,12.0134,12.1346,20.8244,13.0081,23.2620,13.7787,22.6364
653,11.7683,12.2166,21.2479,13.0234,22.3694,13.4964,22.2549
654,11.9047,12.1632,21.4844,13.3286,21.7896,14.9841,23.0255
655,13.0005,12.1498,20.6566,13.0386,22.1252,13.2065,22.2092
656,12.2471,12.2433,22.1062,13.0348,22.1252,13.3820,22.4686
657,12.1346,12.4950,21.1067,13.0959,22.6288,13.3362,22.7280
658,11.8990,12.2337,21.6713,12.9013,22.1863,13.7177,23.3307
659,11.9295,13.6662,20.7443,12.8632,23.0484,13.4277,22.5372
660,11.2944,12.6019,20.5383,13.0730,22.8500,13.6490,22.2626
661,13.2628,12.3615,20.8664,13.4392,22.0947,13.4888,22.1329
662,12.8479,12.1727,20.9160,12.8555,22.2473,13.4659,22.5830
663,13.0510,12.2776,21.5492,13.0730,22.1481,13.1683,22.1863
664,13.5469,12.9414,21.3242,13.3057,22.0032,13.0081,21.9574
665,12.4950,12.6247,21.4195,13.0501,22.2855,14.1220,29.0604
666,13.3009,13.7844,21.6065,12.8441,22.0490,13.0081,39.0320
667,11.4107,13.0558,21.4653,13.0386,23.9792,13.1836,21.7362
668,11.3049,12.7010,21.2212,13.0348,32.1579,13.0615,22.0871
669,11.8694,12.6782,21.3966,13.2446,41.4352,13.0615,22.6288
670,12.1679,12.6820,20.8511,13.0234,22.4533,13.3743,22.8348
671,12.0602,13.1836,21.5683,13.2217,22.7356,13.1683,23.1094
672,11.3411,12.3272,21.1830,12.9700,22.7127,13.2370,21.9879
673,12.8403,12.3196,21.3966,13.1073,23.1934,12.9852,22.8958
674,11.5538,12.1098,28.9688,12.9280,23.8266,13.0692,23.3612
675,11.5595,12.3158,39.0053,12.9662,24.3378,14.2593,22.4991
676,11.6682,12.2719,21.2936,12.8822,22.6669,12.9471,23.1781
677,11.1809,12.2376,21.2708,13.3247,22.8958,12.9776,22.1634
678,11.1275,12.3310,20.6795,13.4773,22.9263,12.9013,23.1323
679,11.0741,12.1899,20.8397,13.1073,22.3999,13.7024,22.3923
680,11.1179,12.0392,23.3612,13.0920,27.0767,12.9089,22.3923
681,11.0846,12.1651,20.6909,12.9280,32.1045,12.9471,22.6135
682,11.0979,12.1803,21.1830,12.9471,31.9061,13.2446,22.9874
683,11.0254,12.2986,21.2288,12.8899,24.0860,13.0768,21.4233
684,11.3211,11.9877,21.4806,13.1645,22.7509,13.0310,22.2549
685,11.9848,13.8607,20.7558,13.7367,22.3618,12.9395,22.6975
686,11.3726,12.6667,21.1868,13.7138,23.0331,13.3820,23.2544
687,12.4655,12.8059,20.7520,13.7444,22.2778,12.9395,22.2702
688,11.2457,12.7125,21.0915,13.4468,22.1024,12.9089,21.4691
689,11.0588,12.6286,20.9160,13.6147,22.3160,13.0768,22.2321
690,11.1475,12.6114,20.8321,12.9471,23.6740,12.9929,21.3699
691,11.9171,14.0133,20.5002,13.1569,23.4985,12.9547,22.4457
692,11.0655,13.3686,21.0419,13.1683,23.3536,13.0539,21.8658
693,11.1532,12.0792,20.5956,12.9280,23.5596,13.2446,22.2168
694,11.0216,12.4226,20.6642,12.9356,22.2626,12.9318,21.8735
695,11.0664,12.4168,20.8283,13.0310,22.3770,12.9242,22.5754
696,11.0407,12.5275,20.7176,12.9890,21.9269,12.9013,28.2059
697,11.1198,12.2528,20.6261,12.7945,22.2015,12.9395,39.9170
698,10.9806,12.1861,21.5111,13.1378,29.4266,13.1607,23.1018
699,11.2619,12.4035,22.0490,13.0196,41.9388,13.0539,22.0718
700,11.0655,12.2776,21.9879,13.1187,22.2092,13.3591,27.2980
701,10.9854,12.1670,20.8626,12.9890,22.9340,12.9013,22.7432
702,10.9139,12.1384,21.3738,13.2599,22.1634,13.0615,26.0925
703,10.9043,12.0602,20.5803,13.0615,23.8342,13.0997,25.9628
704,10.9339,12.3882,20.7825,13.5994,23.4375,13.0997,24.6506
705,11.0159,12.2585,28.7056,13.4697,22.8577,13.1226,24.2539
706,10.9758,12.5008,38.7611,12.9929,21.9421,13.1836,23.0637
707,11.2371,12.1784,21.5759,12.7907,22.0795,13.4354,24.4446
708,11.1074,12.1594,20.9541,12.9929,22.4152,12.9395,25.2609
709,10.9787,12.3558,21.4195,13.1683,22.4533,13.3820,23.3383
710,11.4260,12.0773,21.3699,13.0882,21.9955,13.2370,23.9410
711,10.9949,13.3572,21.4920,13.2103,22.0032,13.3972,22.5372
712,11.0817,12.2223,20.7748,13.5689,22.1558,13.3820,24.4217
713,10.9501,12.5103,21.1182,12.9700,22.7432,14.4806,22.8043
714,11.0312,12.1250,21.1411,12.9814,22.5067,13.8168,25.2457
715,11.3688,12.2814,21.1372,12.9814,22.1100,13.4583,22.3465
716,11.0493,12.2852,20.9007,13.0234,21.9269,13.2980,22.3084
717,10.9606,12.2643,20.7558,13.5002,23.2620,13.3743,22.4915
718,11.0741,12.1574,21.4615,12.9967,23.2849,13.2370,22.4762
719,11.3020,12.1498,22.0795,13.0768,23.6054,13.3057,21.9574
720,11.2219,12.4226,21.5836,12.8517,22.0718,13.3667,23.9792
721,11.2009,12.1517,20.5498,12.9356,23.5214,13.5880,21.7056
722,11.1475,12.2376,20.9045,13.4049,23.1247,13.2217,22.5678
723,11.3764,12.2662,20.8321,13.4621,28.4042,13.1607,21.8811
724,10.9491,12.4950,21.5225,14.1563,22.2473,13.1760,22.2168
725,11.0569,12.3520,20.9847,13.1683,23.2620,13.1302,21.8811
726,11.0779,12.6762,20.8054,12.8822,22.2168,13.4888,22.0642
727,11.0397,12.6782,21.0571,13.0310,22.2931,13.4354,28.8925
728,11.0560,12.4340,20.5460,14.7820,28.6560,13.8855,44.6167
729,10.9901,12.2871,21.4577,14.9193,42.2287,13.5117,24.9939
730,11.1933,12.2852,22.0299,15.9531,23.9563,13.4888,22.1024
731,11.5385,12.4741,21.8658,13.6452,23.0713,13.4888,22.6898
732,11.0369,12.3215,20.4887,13.0806,23.4146,13.6490,23.0103
733,11.0130,12.4283,20.4544,12.9395,23.3307,13.5346,25.9781
734,11.1322,12.3844,21.0075,13.2103,22.5906,14.0076,22.4533
735,11.0178,12.1594,21.1372,13.5918,22.2702,13.8855,22.2855
736,11.1055,12.4035,29.2358,13.4735,23.4528,13.5346,22.5983
737,10.9530,12.1441,38.8222,13.6414,24.2615,13.6719,22.9111
738,10.9940,12.2566,20.8855,14.0610,23.3536,13.0844,21.8964
739,11.3182,12.1689,22.6059,13.3514,23.7885,13.2217,23.9410
740,10.9663,12.0983,21.9688,14.4882,23.2773,13.2752,26.3825
741,11.1570,12.5237,20.7481,13.6528,24.1470,12.9242,23.8724
742,11.2753,12.0735,21.2441,14.5073,22.8653,12.7792,21.5302
743,10.9453,12.1384,21.3203,13.7062,22.6288,12.9089,22.2168
744,10.9158,12.1307,20.9465,13.5460,23.0866,12.9089,23.7961
745,11.5786,12.1307,20.9045,14.1640,23.1934,13.0005,23.4604
746,13.2170,12.8231,21.2746,13.7062,21.6065,13.0539,22.1100
747,11.3926,12.1040,21.8582,13.3820,22.3007,13.3209,22.2397
748,11.1237,12.6247,21.6560,13.9504,21.7438,13.0920,24.2233
749,11.0016,12.1460,21.7857,14.1029,22.2092,13.0234,23.4833
750,11.0216,12.3673,21.3661,13.3553,22.9645,13.1378,23.3078
