Iteration,Fitness
254,99.0800
255,99.0800
256,99.0800
257,99.0800
258,99.0800
259,99.0800
260,99.0800
261,99.0800
262,99.0800
263,99.0800
264,99.0800
265,99.0800
266,99.0800
267,99.0800
268,99.0800
269,99.0800
270,99.0800
271,99.0800
272,99.0800
273,99.0800
274,99.0800
275,99.0800
276,99.0800
277,99.0800
278,99.0800
279,99.0800
280,99.0800
281,99.0800
282,99.0800
283,99.0800
284,99.0800
285,99.0800
286,99.0800
287,99.0800
288,99.0800
289,99.0800
290,99.0800
291,99.0800
292,99.0800
293,99.0800
294,99.0800
295,99.0800
296,99.0800
297,99.0800
298,99.0800
299,99.0800
300,99.0800
301,99.1600
302,99.1600
303,99.2400
304,99.2400
305,99.2400
306,99.2400
307,99.2400
308,99.2400
309,99.2400
310,99.2400
311,99.2400
312,99.2400
313,99.2400
314,99.2400
315,99.2400
316,99.2400
317,99.2400
318,99.2400
319,99.2400
320,99.2400
321,99.2400
322,99.2400
323,99.2400
324,99.2400
325,99.2400
326,99.2400
327,99.2400
328,99.2400
329,99.2400
330,99.2400
331,99.2400
332,99.2400
333,99.2400
334,99.2400
335,99.2400
336,99.2400
337,99.2400
338,99.2400
339,99.2400
340,99.2400
341,99.2400
342,99.2400
343,99.2400
344,99.2400
345,99.2400
346,99.2400
347,99.2400
348,99.2400
349,99.2400
350,99.2400
351,99.2400
352,99.2400
353,99.2400
354,99.2400
355,99.2400
356,99.2400
357,99.2400
358,99.2400
359,99.2400
360,99.2800
361,99.2800
362,99.2800
363,99.2800
364,99.2800
365,99.2800
366,99.2800
367,99.2800
368,99.2800
369,99.2800
370,99.2800
371,99.2800
372,99.2800
373,99.2800
374,99.2800
375,99.2800
376,99.2800
377,99.3200
378,99.3200
379,99.3200
380,99.3200
381,99.3200
382,99.3200
383,99.3200
384,99.3200
385,99.3200
386,99.3200
387,99.3200
388,99.3200
389,99.3200
390,99.3200
391,99.3200
392,99.3200
393,99.3200
394,99.3200
395,99.3200
396,99.3200
397,99.3200
398,99.3200
399,99.3200
400,99.3200
401,99.3200
402,99.3200
403,99.3200
404,99.3200
405,99.3600
406,99.3600
407,99.3600
408,99.3600
409,99.3600
410,99.3600
411,99.3600
412,99.3600
413,99.3600
414,99.3600
415,99.3600
416,99.3600
417,99.3600
418,99.3600
419,99.3600
420,99.3600
421,99.3600
422,99.3600
423,99.3600
424,99.3600
425,99.3600
426,99.3600
427,99.3600
428,99.3600
429,99.3600
430,99.3600
431,99.3600
432,99.3600
433,99.3600
434,99.3600
435,99.3600
436,99.3600
437,99.3600
438,99.3600
439,99.3600
440,99.3600
441,99.3600
442,99.3600
443,99.3600
444,99.3600
445,99.3600
446,99.3600
447,99.3600
448,99.3600
449,99.3600
450,99.3600
451,99.3600
452,99.3600
453,99.3600
454,99.3600
455,99.3600
456,99.3600
457,99.3600
458,99.3600
459,99.3600
460,99.3600
461,99.3600
462,99.3600
463,99.3600
464,99.3600
465,99.3600
466,99.3600
467,99.3600
468,99.3600
469,99.3600
470,99.3600
471,99.3600
472,99.3600
473,99.3600
474,99.3600
475,99.3600
476,99.3600
477,99.3600
478,99.3600
479,99.3600
480,99.3600
481,99.3600
482,99.3600
483,99.3600
484,99.3600
485,99.3600
486,99.3600
487,99.3600
488,99.3600
489,99.3600
490,99.3600
491,99.3600
492,99.3600
493,99.3600
494,99.3600
495,99.3600
496,99.3600
497,99.3600
498,99.3600
499,99.3600
500,99.3600
501,99.3600
502,99.3600
503,99.3600
504,99.3600
505,99.3600
506,99.3600
507,99.3600
508,99.3600
509,99.3600
510,99.3600
511,99.4400
512,99.4400
513,99.4400
514,99.4400
515,99.4400
516,99.4400
517,99.4400
518,99.4400
519,99.4400
520,99.4400
521,99.4400
522,99.4400
523,99.4400
524,99.4400
525,99.4400
526,99.4400
527,99.4400
528,99.4400
529,99.4400
530,99.4400
531,99.4400
532,99.4400
533,99.4400
534,99.4400
535,99.4400
536,99.4400
537,99.4400
538,99.4400
539,99.4400
540,99.4400
541,99.4400
542,99.4400
543,99.4400
544,99.4400
545,99.4400
546,99.4400
547,99.4400
548,99.4400
549,99.4400
550,99.4400
551,99.4400
552,99.4400
553,99.4400
554,99.4400
555,99.4400
556,99.4400
557,99.4400
558,99.4400
559,99.4400
560,99.4400
561,99.4400
562,99.4400
563,99.4400
564,99.4400
565,99.4800
566,99.4800
567,99.4800
568,99.4800
569,99.4800
570,99.4800
571,99.4800
572,99.4800
573,99.4800
574,99.4800
575,99.4800
576,99.4800
577,99.4800
578,99.4800
579,99.4800
580,99.4800
581,99.4800
582,99.4800
583,99.4800
584,99.4800
585,99.4800
586,99.4800
587,99.4800
588,99.4800
589,99.4800
590,99.4800
591,99.4800
592,99.4800
593,99.4800
594,99.4800
595,99.4800
596,99.4800
597,99.4800
598,99.4800
599,99.4800
600,99.4800
601,99.4800
602,99.4800
603,99.4800
604,99.4800
605,99.4800
606,99.4800
607,99.4800
608,99.4800
609,99.4800
610,99.4800
611,99.4800
612,99.4800
613,99.4800
614,99.4800
615,99.4800
616,99.4800
617,99.4800
618,99.4800
619,99.4800
620,99.4800
621,99.4800
622,99.4800
623,99.4800
624,99.4800
625,99.4800
626,99.4800
627,99.4800
628,99.4800
629,99.4800
630,99.4800
631,99.4800
632,99.4800
633,99.4800
634,99.4800
635,99.4800
636,99.4800
637,99.4800
638,99.4800
639,99.4800
640,99.4800
641,99.4800
642,99.4800
643,99.4800
644,99.4800
645,99.4800
646,99.4800
647,99.4800
648,99.4800
649,99.4800
650,99.4800
651,99.4800
652,99.4800
653,99.4800
654,99.4800
655,99.4800
656,99.4800
657,99.4800
658,99.4800
659,99.4800
660,99.4800
661,99.4800
662,99.4800
663,99.4800
664,99.4800
665,99.4800
666,99.4800
667,99.4800
668,99.4800
669,99.4800
670,99.4800
671,99.4800
672,99.4800
673,99.4800
674,99.4800
675,99.4800
676,99.4800
677,99.4800
678,99.4800
679,99.4800
680,99.4800
681,99.4800
682,99.4800
683,99.4800
684,99.4800
685,99.4800
686,99.4800
687,99.4800
688,99.4800
689,99.4800
690,99.4800
691,99.4800
692,99.4800
693,99.4800
694,99.4800
695,99.4800
696,99.4800
